"scenario"	"file_path"	"2"	"5"	"10"	"15"	"20"	"30"	"40"	"internal_loops"	"all_loops"	"dens_undirected"	"dens_directed"	"reciproc"	"transitivity_und"	"transitivity_dir"
"1"	"prev-exp-BU"	"Output prev-exp-BU 0 10_06_2020 18_27.txt"	32.591143834325	149.948401908091	441.15464490935	905.490071591196	1551.37592487533	3106.41261124922	5119.74784936165	0.717741935483871	124	0.345454545454545	0.218181818181818	0.416666666666667	0.277777777777778	0.277777777777778
"2"	"prev-exp-BU"	"Output prev-exp-BU 1 10_06_2020 18_27.txt"	32.573122480555	152.819605796818	461.077032759016	914.707220886531	1560.59101756992	3235.64758345681	5135.3181977141	0.743589743589744	117	0.345454545454545	0.2	0.272727272727273	0.333333333333333	0.333333333333333
"3"	"prev-exp-BU"	"Output prev-exp-BU 10 10_06_2020 18_32.txt"	30.518161112532	143.89988502568	428.057213478256	879.546920173469	1506.90762085453	3242.87653466824	5298.66378282325	0.775	160	0.4	0.245454545454545	0.37037037037037	0.5	0.5
"4"	"prev-exp-BU"	"Output prev-exp-BU 100 10_06_2020 19_14.txt"	34.3693985314858	152.644674870835	481.710883016525	989.835088987722	1646.88862361317	3208.78336025719	5109.65049343854	0.73202614379085	153	0.345454545454545	0.236363636363636	0.538461538461538	0.3	0.3
"5"	"prev-exp-BU"	"Output prev-exp-BU 1000 10_06_2020 18_46.txt"	34.8925387522348	163.435693269131	486.581012510012	976.344002029539	1634.25938917879	3265.25578332249	5200.03482556577	0.709459459459459	148	0.436363636363636	0.281818181818182	0.451612903225806	0.51063829787234	0.51063829787234
"6"	"prev-exp-BU"	"Output prev-exp-BU 1001 10_06_2020 18_46.txt"	36.4220078903969	160.074390668296	462.183546465232	956.313165155306	1638.59541960392	3252.1553451612	5096.1705689966	0.72463768115942	138	0.4	0.254545454545455	0.428571428571429	0.48	0.48
"7"	"prev-exp-BU"	"Output prev-exp-BU 1002 10_06_2020 18_47.txt"	34.8844788596915	153.163086087488	440.90021732728	920.858354963492	1580.39110554968	3171.06328765674	5155.04422675513	0.653846153846154	130	0.363636363636364	0.245454545454545	0.518518518518518	0.428571428571429	0.428571428571429
"8"	"prev-exp-BU"	"Output prev-exp-BU 1003 10_06_2020 18_47.txt"	33.9809787421496	155.174239418458	469.372290031306	970.260021879186	1641.84590262821	3298.36791089805	5202.08314507702	0.754545454545455	110	0.309090909090909	0.190909090909091	0.380952380952381	0.6	0.6
"9"	"prev-exp-BU"	"Output prev-exp-BU 1004 10_06_2020 18_48.txt"	32.0086728862548	150.801843182576	443.308156948122	892.518943256571	1508.76349964539	3108.68999708046	5082.2944833886	0.8046875	128	0.272727272727273	0.163636363636364	0.333333333333333	0.171428571428571	0.171428571428571
"10"	"prev-exp-BU"	"Output prev-exp-BU 1005 10_06_2020 18_48.txt"	32.1519844200872	150.634363638285	458.460445263021	913.970700896241	1517.94721359095	3168.11221129553	5233.27978376906	0.744525547445255	137	0.345454545454545	0.227272727272727	0.48	0.39622641509434	0.39622641509434
"11"	"prev-exp-BU"	"Output prev-exp-BU 1006 10_06_2020 18_49.txt"	36.1128701925174	159.574381664502	462.748677555485	949.370527834085	1594.79952601822	3246.07131124158	5257.90126913865	0.748201438848921	139	0.345454545454545	0.218181818181818	0.416666666666667	0.421052631578947	0.421052631578947
"12"	"prev-exp-BU"	"Output prev-exp-BU 1007 10_06_2020 18_49.txt"	34.8939273144028	159.61291928641	478.48880392344	972.96657538305	1644.49752962063	3280.00893082109	5200.39797223462	0.75609756097561	164	0.381818181818182	0.272727272727273	0.6	0.352941176470588	0.352941176470588
"13"	"prev-exp-BU"	"Output prev-exp-BU 1008 10_06_2020 18_50.txt"	32.1244691308992	151.02457073242	452.167290668227	947.868589477683	1642.45739266095	3334.00766918033	5236.77703023891	0.682432432432432	148	0.436363636363636	0.290909090909091	0.5	0.53125	0.53125
"14"	"prev-exp-BU"	"Output prev-exp-BU 1009 10_06_2020 18_50.txt"	36.9179336704272	173.869681096875	507.396553958335	993.798406561617	1655.30181679784	3324.39874980091	5270.05146796627	0.773006134969325	163	0.418181818181818	0.254545454545455	0.357142857142857	0.568421052631579	0.568421052631579
"15"	"prev-exp-BU"	"Output prev-exp-BU 101 10_06_2020 19_14.txt"	32.9011426957115	162.096369563914	491.468192696772	1015.20006441261	1698.57782750626	3345.69321384242	5185.41167152889	0.779816513761468	109	0.290909090909091	0.190909090909091	0.476190476190476	0.3	0.3
"16"	"prev-exp-BU"	"Output prev-exp-BU 1010 10_06_2020 18_51.txt"	30.6302327417834	147.519644336659	439.186074551846	887.548373437528	1523.71149251326	3202.31587892956	5189.1392642064	0.755102040816326	147	0.363636363636364	0.218181818181818	0.333333333333333	0.380952380952381	0.380952380952381
"17"	"prev-exp-BU"	"Output prev-exp-BU 1011 10_06_2020 18_51.txt"	32.6201016355077	156.724807556966	453.749547885436	913.020890292808	1597.99022189282	3212.47832538402	5136.91114586536	0.80952380952381	126	0.254545454545455	0.172727272727273	0.526315789473684	0.324324324324324	0.324324324324324
"18"	"prev-exp-BU"	"Output prev-exp-BU 1012 10_06_2020 18_52.txt"	33.1539830694749	154.266544487345	438.030078263561	904.357328841352	1570.14070913849	3229.47762555088	5156.00878408496	0.704918032786885	122	0.418181818181818	0.272727272727273	0.466666666666667	0.5	0.5
