"scenario"	"file_path"	"2"	"5"	"10"	"15"	"20"	"30"	"40"	"internal_loops"	"all_loops"	"dens_undirected"	"dens_directed"	"reciproc"	"transitivity_und"	"transitivity_dir"
"16"	"CF"	"Output CF 1010 10_06_2020 21_40.txt"	22.5380411060218	123.165106404369	413.470831614207	848.965034725763	1430.75583664276	3122.5834503288	5229.68230609808	0.357615894039735	151	0.781818181818182	0.545454545454545	0.566666666666667	0.816393442622951	0.816393442622951
"17"	"CF"	"Output CF 1011 10_06_2020 21_41.txt"	31.7035207464501	153.686309201971	458.769525109808	914.100643103939	1563.21179632398	3121.19440173059	5179.69027015408	0.537878787878788	132	0.581818181818182	0.363636363636364	0.4	0.55688622754491	0.55688622754491
"18"	"CF"	"Output CF 1012 10_06_2020 21_41.txt"	36.9587959566887	175.550765291479	494.996751532679	978.524989506241	1659.00550054012	3267.58917577469	5170.28818444709	0.287037037037037	108	0.709090909090909	0.481818181818182	0.528301886792453	0.72289156626506	0.72289156626506
"19"	"CF"	"Output CF 1013 10_06_2020 21_41.txt"	43.497663528827	208.487185440467	552.915517794331	1043.13871654176	1799.90531860641	3423.93227108925	4960.72443395221	0.436507936507937	126	0.581818181818182	0.381818181818182	0.476190476190476	0.716666666666667	0.716666666666667
"20"	"CF"	"Output CF 1014 10_06_2020 21_42.txt"	35.9574330125562	171.850715968375	475.476168183009	935.184657691983	1575.84027189037	3180.31846022794	5049.4025324599	0.526785714285714	112	0.563636363636364	0.336363636363636	0.324324324324324	0.630573248407643	0.630573248407643
"21"	"CF"	"Output CF 1015 10_06_2020 21_42.txt"	29.7129507510174	138.644144163951	420.911087509076	874.89530832596	1518.58468666212	3224.33000599463	5283.71757593753	0.541984732824427	131	0.581818181818182	0.354545454545455	0.358974358974359	0.6	0.6
"22"	"CF"	"Output CF 1016 10_06_2020 21_42.txt"	24.76694453627	123.281384603697	398.932457974619	831.38091554689	1409.42759116663	2982.79073062347	5230.25107218841	0.572519083969466	131	0.6	0.390909090909091	0.465116279069767	0.579545454545455	0.579545454545455
"23"	"CF"	"Output CF 1017 10_06_2020 21_42.txt"	24.5074476280065	139.927347253506	473.258062359829	984.692085386559	1644.05532507022	3226.33072377056	5223.68276696691	0.455223880597015	134	0.709090909090909	0.472727272727273	0.5	0.723735408560311	0.723735408560311
"24"	"CF"	"Output CF 1018 10_06_2020 21_43.txt"	24.0450984082922	129.787933153564	419.436492535346	860.04932897609	1465.7954034459	3147.77394806653	5272.20492438268	0.433333333333333	150	0.727272727272727	0.481818181818182	0.490566037735849	0.755555555555556	0.755555555555556
"25"	"CF"	"Output CF 1019 10_06_2020 21_43.txt"	25.5431921461177	131.318419708903	410.66236557307	851.783442621592	1460.82346675963	3069.15589316979	5153.74363596016	0.634920634920635	126	0.418181818181818	0.254545454545455	0.357142857142857	0.439024390243902	0.439024390243902
