"scenario"	"file_path"	"2"	"5"	"10"	"15"	"20"	"30"	"40"	"0"	"2"	"4"	"6"	"8"	"10"	"12"	"14"	"internal_loops"	"all_loops"	"dens_undirected"	"dens_directed"	"reciproc"	"transitivity_und"	"transitivity_dir"
"14"	"CF"	"Output CF 1009 21_04_2020 21_19.txt"	20.1464380615045	118.958542935711	427.988362104015	894.411722026527	1522.20889080288	3191.72933393364	5282.31824718297	0.708884448820701	1.1294937664422	1.19127713025477	0.955739459217102	0.973229087708168	0.933315419208427	1.0793306908713	0.737457315036612	0.392857142857143	140	0.727272727272727	0.527272727272727	0.620689655172414	0.778195488721805	0.778195488721805
"15"	"CF"	"Output CF 101 21_04_2020 21_49.txt"	24.964818899933	141.847763087677	478.286013851845	976.636646374323	1608.99471265398	3260.22916381565	5073.30119219177	0.512838240180792	0.885992536586842	0.997181326577626	0.883974429460802	0.836374641460338	1.01778086720496	0.863552195972146	0.849418290255578	0.361290322580645	155	0.8	0.590909090909091	0.646153846153846	0.79047619047619	0.79047619047619
"16"	"CF"	"Output CF 1010 21_04_2020 21_20.txt"	47.1754731131471	240.08493759121	782.938686418984	1466.53976174768	2235.94970763849	3877.0346237693	5277.51854390386	0.556863229097091	0.886198598721909	1.00387739312586	0.846175957352183	0.874223087291628	1.00507171240061	0.930784089835637	1.05492339782718	0.413533834586466	133	0.690909090909091	0.472727272727273	0.538461538461538	0.672413793103448	0.672413793103448
"17"	"CF"	"Output CF 1011 21_04_2020 21_20.txt"	21.8518610350626	127.444049621174	470.042080073559	984.35474759841	1627.32633658762	3356.4018357433	5359.94661050264	0.365161909331002	0.901059195738896	0.888931511585097	0.82912523552905	1.0568303540793	0.976636134784597	1.02753659874335	1.04783861206238	0.38255033557047	149	0.781818181818182	0.554545454545455	0.590163934426229	0.789473684210526	0.789473684210526
"18"	"CF"	"Output CF 1012 21_04_2020 21_20.txt"	22.2768180135486	123.415088201827	420.81047596341	849.202054945263	1420.46749385874	3028.05861691546	4935.15570409404	1.70083840426557	1.11594168324034	0.932352802402329	1.11286249644914	0.916801157804887	1.19175294180063	0.798093137405052	1.01083619251948	0.358974358974359	117	0.727272727272727	0.5	0.545454545454545	0.721374045801527	0.721374045801527
"19"	"CF"	"Output CF 1013 21_04_2020 21_20.txt"	27.3424508015959	153.927254070688	517.874742412261	1047.40325207456	1732.79631336541	3449.70636790225	5319.03721895424	1.30925603859546	0.860319075683272	0.89265371393427	0.943202750926187	0.912496067742372	0.964466818364626	0.848523352147544	1.02270958316725	0.440677966101695	118	0.6	0.427272727272727	0.595744680851064	0.554913294797688	0.554913294797688
"20"	"CF"	"Output CF 1014 21_04_2020 21_21.txt"	26.7051445935584	141.695601459795	467.508709843628	961.224336512757	1611.2652285109	3462.0628657779	5619.25362416668	1.53491409370158	0.750572093262784	1.04050470912988	0.715660544931212	1.08399439853742	0.86419542473642	1.07695672652529	0.849164853818515	0.50354609929078	141	0.618181818181818	0.427272727272727	0.553191489361702	0.649484536082474	0.649484536082474
"21"	"CF"	"Output CF 1015 21_04_2020 21_21.txt"	50.4460741002824	276.571638785445	900.645345341752	1662.99702224755	2452.95464313061	3994.31898331512	5183.40116001953	0.737857192094839	1.14572095523304	0.822405515841323	0.948789884279144	1.0822449319067	0.88829786882738	0.90640161677998	0.919789634138087	0.269503546099291	141	0.866666666666667	0.655555555555556	0.677966101694915	0.89010989010989	0.89010989010989
"22"	"CF"	"Output CF 1016 21_04_2020 21_21.txt"	45.2413362984184	228.27312925019	729.175332537515	1408.66057827712	2190.8732837946	3805.19644127951	5262.37298386318	0.888316780025154	0.751867283649041	0.920189846343384	1.01184779515552	0.907342040900745	0.960520465377943	0.795502638877665	0.967260585704868	0.429447852760736	163	0.709090909090909	0.527272727272727	0.655172413793103	0.761538461538461	0.761538461538461
"23"	"CF"	"Output CF 1017 21_04_2020 21_21.txt"	44.1319020517845	226.595047817084	745.815058896228	1439.71192303959	2222.55519536479	3883.36245618152	5375.64776454251	0.813114554620774	1.0301435666043	1.02052531706531	0.985762111637906	0.905487887752698	0.905706935445997	0.825379544995871	1.16573498280985	0.475177304964539	141	0.618181818181818	0.418181818181818	0.521739130434783	0.678391959798995	0.678391959798995
"24"	"CF"	"Output CF 1018 21_04_2020 21_22.txt"	48.0137072757692	235.173910157604	728.809186322157	1373.90599795041	2087.82022028448	3757.73968578894	5344.14905796622	0.818615207825937	0.92328137382907	1.00904899550818	1.07989515469277	0.860138033990518	0.811009068892453	0.908651299009647	1.01457115757199	0.534722222222222	144	0.454545454545455	0.336363636363636	0.648648648648649	0.55045871559633	0.55045871559633
"25"	"CF"	"Output CF 1019 21_04_2020 21_22.txt"	31.4993668070613	165.745286599978	568.256544728993	1166.58508423208	1887.44766488756	3549.9761392246	5331.77430152025	1.01111746878799	0.904754381230794	0.910604882418961	0.969147324376335	0.904640784958571	0.936536563975077	1.17425004394459	1.03621773178152	0.532374100719424	139	0.709090909090909	0.454545454545455	0.44	0.673469387755102	0.673469387755102
"26"	"CF"	"Output CF 102 21_04_2020 21_49.txt"	45.6653174858043	230.701988441013	737.117706177622	1429.37350775236	2228.08206012939	3839.34379164866	5198.25679879097	1.05463175477063	0.867278728566352	0.935471447557244	1.06580104052487	0.901114793969	0.960807182176267	0.912596165592398	0.906426218958182	0.601398601398601	143	0.490909090909091	0.3	0.363636363636364	0.618320610687023	0.618320610687023
"27"	"CF"	"Output CF 1020 21_04_2020 21_22.txt"	26.6398619143361	156.061328802278	559.53927886293	1140.72739052214	1832.13873849578	3457.45613101121	5218.14351713553	1.37259654739188	1.03778017623622	1.10963090762335	0.853498529578527	0.967235629656273	0.924720746732483	0.869093843696229	0.851688819308173	0.3875	160	0.745454545454545	0.536363636363636	0.610169491525424	0.722627737226277	0.722627737226277
"28"	"CF"	"Output CF 1021 21_04_2020 21_22.txt"	45.6284615972335	240.289284763601	806.805925007487	1540.00588479474	2347.92671759954	3907.99919647821	5180.75459202038	0.974097562055554	1.08610511937656	0.891752322259781	0.965182160760286	0.951995560978146	0.944190767811788	0.956836716704633	1.00370583936109	0.581395348837209	129	0.636363636363636	0.390909090909091	0.372093023255814	0.669902912621359	0.669902912621359
"29"	"CF"	"Output CF 1022 21_04_2020 21_23.txt"	44.1255899530516	231.772420655955	752.450083859858	1473.38987543922	2281.69363371049	3871.05973220992	5201.60711821324	0.898102553719059	0.93800978642312	0.954085333380921	0.948376981173991	1.12484065345578	1.01149429839877	1.03794081074947	0.84565179125004	0.361344537815126	119	0.654545454545455	0.445454545454545	0.530612244897959	0.661971830985915	0.661971830985915
"30"	"CF"	"Output CF 1023 21_04_2020 21_23.txt"	45.439455345274	239.97598042123	774.824504868996	1484.86928640013	2259.9262439138	3885.96851920988	5143.44429965881	0.873895235165855	1.17308493018508	0.85435837160185	0.93788849395301	0.906006812292429	0.944144020757053	0.962344632057348	0.914999779238219	0.359477124183007	153	0.836363636363636	0.563636363636364	0.516129032258065	0.826086956521739	0.826086956521739
"31"	"CF"	"Output CF 1024 21_04_2020 21_23.txt"	44.9359139916035	222.717425030434	708.262516843788	1415.8146341833	2186.78540141038	3842.56659689857	5198.95373720812	0.290574770582451	1.06424189780528	0.977078562164286	0.975695383663231	0.979884890194051	0.850391976402429	0.977067951064504	0.955720262006508	0.373983739837398	123	0.636363636363636	0.418181818181818	0.478260869565217	0.728571428571429	0.728571428571429
"32"	"CF"	"Output CF 1025 21_04_2020 21_23.txt"	50.2016401983633	264.776061953778	770.74190216373	1498.19323005115	2292.42877940444	3903.99317626025	5259.56326036284	0.899556729162992	0.917297844750149	0.918678188182118	0.820313336938745	0.920523279074343	0.903336328529805	0.944980117073587	1.11754242998765	0.46551724137931	116	0.555555555555556	0.388888888888889	0.571428571428571	0.641025641025641	0.641025641025641
"33"	"CF"	"Output CF 1026 21_04_2020 21_24.txt"	45.9162598363276	244.552489279714	807.155836196007	1520.04453131307	2260.75928144628	3894.08208589421	5230.21874501175	1.0573159599428	1.02115201830837	1.04418348023251	1.03293726607511	0.926332539892834	0.852190331559652	0.929887140745836	0.743154520743618	0.473333333333333	150	0.6	0.436363636363636	0.625	0.78391959798995	0.78391959798995
"34"	"CF"	"Output CF 1027 21_04_2020 21_24.txt"	49.1843278573437	236.558877046106	728.741130991688	1400.51988866529	2165.95107345559	3800.78972432882	5158.27053615266	1.1649236062127	1.26570180028047	0.913067458552648	0.891480460524436	0.951584763450812	0.930138598037162	1.03437957561075	0.922623425560614	0.437125748502994	167	0.654545454545455	0.490909090909091	0.666666666666667	0.730434782608696	0.730434782608696
"35"	"CF"	"Output CF 1028 21_04_2020 21_24.txt"	44.3141242179927	224.315301369956	719.143215111175	1400.69196565587	2148.37159395501	3819.16401302012	5245.54400517548	1.37200744332148	1.11176530425178	1.04190963364062	0.850614356025727	0.86335652069844	0.984003395070827	0.996020056212146	1.0456384884282	0.412213740458015	131	0.6	0.427272727272727	0.595744680851064	0.712707182320442	0.712707182320442
"36"	"CF"	"Output CF 1029 21_04_2020 21_25.txt"	31.1216325092604	159.431531348634	514.804372292759	1024.38097691226	1692.60983833072	3424.76773033516	5357.81621045102	1.00176242949579	0.926060668642394	1.01753859197651	1.03293648275889	0.940432267564165	0.935395495912014	0.846869128280708	0.939094857814075	0.579310344827586	145	0.581818181818182	0.372727272727273	0.439024390243902	0.620689655172414	0.620689655172414
"37"	"CF"	"Output CF 103 21_04_2020 21_49.txt"	32.5711465668754	178.077032980893	596.416326346593	1193.77063734262	1929.67435641837	3559.4830356305	5205.71722400012	1.51290731266005	1.0568861421174	0.811125319410197	0.734621151708794	0.856757462433955	0.936367557610421	0.947751523564291	0.97621295379047	0.468085106382979	141	0.581818181818182	0.436363636363636	0.666666666666667	0.596385542168675	0.596385542168675
"38"	"CF"	"Output CF 1030 21_04_2020 21_25.txt"	44.7175956704587	227.829744180543	737.356811610836	1386.18276276395	2124.79470922363	3793.00097916787	5347.34790075529	0.71118357466578	0.954196583799698	1.05405520598419	1.00299948552181	0.931423979201565	0.954675560318191	1.00254459322761	0.878824794499826	0.338129496402878	139	0.672727272727273	0.490909090909091	0.62962962962963	0.821576763485477	0.821576763485477
"39"	"CF"	"Output CF 1031 21_04_2020 21_25.txt"	26.3097012305383	147.435497475272	518.501657765317	1079.7024110487	1795.85475871143	3574.0444912013	5533.9525072531	0.604767615581434	0.798853645487083	0.891189912728243	1.1719647838738	0.934736536381591	0.898003913323698	1.0377479628521	0.853293086224087	0.53781512605042	119	0.509090909090909	0.354545454545455	0.564102564102564	0.617647058823529	0.617647058823529
"40"	"CF"	"Output CF 1032 21_04_2020 21_25.txt"	42.6521993743831	221.418447558979	722.587871756332	1410.03693973847	2188.94230922622	3840.27277678791	5223.48529322871	1.33876522477154	0.935757381368131	0.998073574290628	1.06015903157649	0.944471608574083	0.952393381843245	1.04890212665081	0.828301232821277	0.530434782608696	115	0.577777777777778	0.388888888888889	0.514285714285714	0.777777777777778	0.777777777777778
"41"	"CF"	"Output CF 1033 21_04_2020 21_26.txt"	48.1148784834143	228.268441816906	699.80957993379	1336.34420186126	2075.29800747639	3767.783902016	5403.78100058082	0.957429014946581	0.902209203896265	1.03109851849242	1.0012124941981	0.846337742035238	0.863069947490788	0.98338835160415	0.843700765052443	0.535714285714286	140	0.545454545454545	0.372727272727273	0.536585365853659	0.626582278481013	0.626582278481013
"42"	"CF"	"Output CF 1034 21_04_2020 21_26.txt"	42.60338080469	225.019424082962	710.396092675861	1375.60238863877	2152.59544422187	3815.74480533241	5256.38126904607	0.78030107390166	0.949616195896359	0.933748294193268	1.00669522844213	0.806065929292687	0.877950285012254	0.830637514054538	1.03637991008518	0.411347517730496	141	0.636363636363636	0.445454545454545	0.571428571428571	0.783783783783784	0.783783783783784
"43"	"CF"	"Output CF 1035 21_04_2020 21_26.txt"	37.6485682329636	201.436145013918	678.313320775868	1329.42501374147	2083.45544730565	3762.85268568565	5309.34300945551	0.908535699239898	1.2466891188385	1.11135065556656	0.970894114251437	0.840463166217952	0.838810399516504	1.03844699536606	0.872199671221918	0.355704697986577	149	0.636363636363636	0.481818181818182	0.679245283018868	0.774193548387097	0.774193548387097
"44"	"CF"	"Output CF 1036 21_04_2020 21_26.txt"	48.8828410450022	235.064127372486	730.839537888648	1386.58685999365	2150.87047819236	3785.15211978779	5343.18275154039	1.00707374561262	0.892773805371343	0.9193510733864	0.993298023549619	0.968006025819242	1.05856694792676	0.946080958895152	0.893358059618332	0.485074626865672	134	0.563636363636364	0.381818181818182	0.523809523809524	0.580645161290323	0.580645161290323
"45"	"CF"	"Output CF 1037 21_04_2020 21_27.txt"	27.6892267646241	147.060812016748	509.055260703573	1044.11245485379	1730.17093429675	3472.25277369976	5423.778091481	1.43372120122555	0.880624545006679	0.911968319810064	0.90847379004122	1.0066021095833	0.870732530251941	0.965211837377884	1.00558889161058	0.369565217391304	138	0.781818181818182	0.518181818181818	0.491228070175439	0.78	0.78
"46"	"CF"	"Output CF 1038 21_04_2020 21_27.txt"	36.5173951597272	186.915614030459	607.994088678058	1189.68086019554	1918.45987881633	3603.25505440789	5446.72019269991	1.17577763019347	1.20292735542694	0.912707727566931	0.987133253557401	1.05298621343905	1.0549976192468	0.929441861925207	0.98267623146461	0.59504132231405	121	0.511111111111111	0.344444444444444	0.516129032258065	0.588235294117647	0.588235294117647
"47"	"CF"	"Output CF 1039 21_04_2020 21_27.txt"	28.3087291543472	154.937946171392	510.942550631539	1047.81019438186	1708.58403989917	3384.36417342798	5432.74158501982	0.406115056618207	1.11961697873615	0.962990176737298	0.989874797042861	0.851892070982214	0.91054637302551	0.914046031369847	0.902339742034289	0.547445255474453	137	0.618181818181818	0.4	0.454545454545455	0.675392670157068	0.675392670157068
"48"	"CF"	"Output CF 104 21_04_2020 21_50.txt"	22.741934878833	134.387781956417	458.817978451497	929.9140344738	1581.07346251655	3315.70009369954	5274.29181109434	1.11786572018655	0.951637879854781	0.891815750556634	0.892874215256953	1.04276268773644	1.07736334807348	1.03584976279441	1.07454929172887	0.419117647058823	136	0.745454545454545	0.527272727272727	0.586206896551724	0.741818181818182	0.741818181818182
"49"	"CF"	"Output CF 1040 21_04_2020 21_28.txt"	29.1953834762906	164.353670933291	560.99730317343	1158.93109703737	1906.38566274428	3666.10822010573	5344.18127003543	0.83102005386086	1.08685825862289	0.983996614945387	1.06817124693447	0.859627750440649	1.05425329964047	0.843334507603711	1.00713677135061	0.393333333333333	150	0.709090909090909	0.518181818181818	0.631578947368421	0.710843373493976	0.710843373493976
"50"	"CF"	"Output CF 1041 21_04_2020 21_28.txt"	24.3243458672041	125.694527797533	462.332672395546	957.095474584762	1613.86186109421	3365.57452820767	5415.76097730287	1.19158690341984	1.18604256530048	1.03644375056016	0.922012875548325	0.952017657527159	0.918250570766049	0.842109971238125	0.92187982263606	0.45578231292517	147	0.690909090909091	0.472727272727273	0.538461538461538	0.740890688259109	0.740890688259109
"51"	"CF"	"Output CF 1042 21_04_2020 21_28.txt"	43.9497338535173	215.339417725687	708.289475507132	1372.08637423364	2171.73632851837	3827.81553684061	5169.19249115915	1.08940431868293	1.10147411071572	1.01101665140382	1.16033760291564	0.911826192255149	0.884386000644934	0.858162260487095	1.05475157664406	0.483050847457627	118	0.6	0.390909090909091	0.465116279069767	0.616666666666667	0.616666666666667
"52"	"CF"	"Output CF 1043 21_04_2020 21_28.txt"	27.8995817402971	152.094613160175	534.313965536264	1102.7959526419	1843.85556580891	3567.51995861154	5378.50233292857	0.892002485316617	1.07238964956656	0.993326082181185	0.943153124926181	1.0508264755251	1.06689476371262	0.991729160939741	1.079599614136	0.572413793103448	145	0.636363636363636	0.436363636363636	0.541666666666667	0.578680203045685	0.578680203045685
"53"	"CF"	"Output CF 1044 21_04_2020 21_29.txt"	27.2505032880229	149.020068595117	483.468146709821	984.091251322254	1642.30033863751	3350.39901547241	5393.64273758173	0.738245048033066	1.08174621725558	1.09364783990396	0.908948924716254	1.16433015833617	0.922308144127335	0.832251035839669	0.965368529267734	0.52112676056338	142	0.636363636363636	0.418181818181818	0.478260869565217	0.636363636363636	0.636363636363636
"54"	"CF"	"Output CF 1045 21_04_2020 21_29.txt"	36.0800293439651	192.796747713271	611.318204715816	1208.98663885375	1982.10705977638	3672.23015628189	5348.59470364879	1.14066316913684	1.08887982192577	1.11782744760164	0.976778686845927	0.788070436395652	0.980650206946976	0.995258043162574	0.766815348009468	0.591666666666667	120	0.545454545454545	0.336363636363636	0.378378378378378	0.664556962025316	0.664556962025316
"55"	"CF"	"Output CF 1046 21_04_2020 21_29.txt"	41.1164177937914	215.750861238238	716.855762204866	1423.69712573525	2232.21328120513	3840.77100569663	5275.70275805977	1.13242742544957	1.19819450366316	0.941599411429121	0.892212902478542	0.922732839445174	0.828664188120839	0.928488212584995	0.94059231937176	0.485507246376812	138	0.654545454545455	0.427272727272727	0.468085106382979	0.692307692307692	0.692307692307692
"56"	"CF"	"Output CF 1047 21_04_2020 21_30.txt"	44.6624617082713	208.310461923996	668.828562501603	1314.64451433989	2089.04806844125	3766.25513365962	5254.75091264868	1.07388257342864	1.09914141209065	0.86492282165285	0.810643535637572	0.997792177431243	0.835247265840585	1.01326804762454	1.09305612242498	0.516129032258065	124	0.618181818181818	0.390909090909091	0.418604651162791	0.753694581280788	0.753694581280788
"57"	"CF"	"Output CF 1048 21_04_2020 21_30.txt"	47.3010250840022	246.495074032344	760.318668294685	1442.99956749639	2258.79453827803	3883.58812239517	5315.86145075813	1.17465452956074	0.888410536178821	0.87225006668878	0.906196977904104	1.06949149571683	1.19532556383802	1.06866256836248	0.935315484845951	0.60958904109589	146	0.490909090909091	0.381818181818182	0.714285714285714	0.722627737226277	0.722627737226277
"58"	"CF"	"Output CF 1049 21_04_2020 21_30.txt"	28.1811001670789	150.276795722606	502.67121566499	1038.51934101562	1713.31159325173	3401.15564596383	5371.60633725354	0.971733805360693	0.953219287534875	0.998871975139943	0.928587588547907	0.919428673652872	0.912382378995932	0.986013303091455	0.797958325876465	0.468531468531469	143	0.727272727272727	0.454545454545455	0.4	0.741444866920152	0.741444866920152
"59"	"CF"	"Output CF 105 21_04_2020 21_50.txt"	33.1617797918719	179.848332631713	607.48831129467	1180.19929232119	1898.16231572329	3693.7106376373	5364.07333211294	1.05762827349684	0.910320559420641	1.11312519283323	0.966897722480231	0.945411014786507	1.04871028074498	1.00186885367836	0.966553659209669	0.468571428571429	175	0.709090909090909	0.481818181818182	0.528301886792453	0.761538461538461	0.761538461538461
"60"	"CF"	"Output CF 1050 21_04_2020 21_30.txt"	48.4486355808588	253.648961608782	833.077971066382	1612.10548152389	2445.28552280853	3957.74754593566	5054.84296447685	1.41035419108259	0.905709367245459	0.89694669233752	0.860631583072719	0.965227196243163	0.974358584991182	0.993818183898306	0.865906905384477	0.422413793103448	116	0.527272727272727	0.372727272727273	0.585365853658537	0.716129032258065	0.716129032258065
"61"	"CF"	"Output CF 1051 21_04_2020 21_31.txt"	44.3044012828612	228.209319957677	761.052797715316	1451.71999683386	2230.49796650661	3871.97144536285	5234.68465670126	1.84437128556972	0.934347161109189	1.02989590002899	1.07954798069254	0.932302077977155	0.944911653119814	0.93386089382841	0.914979577103838	0.4	150	0.672727272727273	0.481818181818182	0.60377358490566	0.753191489361702	0.753191489361702
"62"	"CF"	"Output CF 1052 21_04_2020 21_31.txt"	21.8191189589156	126.529104380552	451.719216795755	970.547244930891	1674.83829536839	3501.38503862978	5580.19050784648	0.769568367707157	1.21415573247443	1.23760175016135	0.997263526346569	0.955130339411681	0.825197832719517	0.911288202139695	0.797112246977615	0.506849315068493	146	0.777777777777778	0.511111111111111	0.478260869565217	0.810810810810811	0.810810810810811
"63"	"CF"	"Output CF 1053 21_04_2020 21_31.txt"	43.5482066093779	208.190106622822	647.685371994821	1271.59831911344	2019.30258862439	3711.57423860459	5362.79888859944	0.694275976374612	0.928322226119906	1.01415942223201	0.99438081163431	0.929758092723681	0.900776685173199	1.05516355036967	0.934036163221026	0.45985401459854	137	0.636363636363636	0.436363636363636	0.541666666666667	0.810810810810811	0.810810810810811
"64"	"CF"	"Output CF 1054 21_04_2020 21_32.txt"	44.9397103555599	221.964244015997	729.188705498258	1418.21852370169	2181.85898633797	3857.9852221349	5295.32856451524	1.1663816434127	0.910102474691209	0.846629540758452	0.73807217497293	0.944347187235304	0.893251418074862	0.938005127399097	0.83589437196041	0.637037037037037	135	0.472727272727273	0.281818181818182	0.32258064516129	0.570247933884298	0.570247933884298
"65"	"CF"	"Output CF 1055 21_04_2020 21_32.txt"	42.2500802117401	215.514256944697	718.70442046206	1401.30142705103	2179.03076099165	3801.61056036049	5225.85571153496	1.14059709305079	0.975119638469357	0.847836588045944	0.860548364955583	0.841706870770995	0.860543527090778	0.87664579294718	1.08613372931866	0.292307692307692	130	0.636363636363636	0.481818181818182	0.679245283018868	0.665024630541872	0.665024630541872
"66"	"CF"	"Output CF 1056 21_04_2020 21_32.txt"	42.917099595992	214.621910855055	711.107702728283	1345.55928083523	2072.89826323812	3782.71631806333	5301.23413924991	0.952573660023241	0.94716066717152	0.9100791878114	0.933725146844436	0.885638900161675	0.937930214056133	1.08919599072499	1.04481493879721	0.438709677419355	155	0.745454545454545	0.518181818181818	0.56140350877193	0.797872340425532	0.797872340425532
"67"	"CF"	"Output CF 1057 21_04_2020 21_32.txt"	24.4518505194624	138.250494549595	494.185238834123	1024.05548059104	1670.81365392802	3367.17542964336	5380.19334863028	1.45462165899032	0.964619892550002	1.02056784801144	0.922539265052372	0.768589061699596	0.875848587772358	0.92378658786971	1.00516633680821	0.576158940397351	151	0.709090909090909	0.427272727272727	0.340425531914894	0.710843373493976	0.710843373493976
"68"	"CF"	"Output CF 1058 21_04_2020 21_33.txt"	30.5899251730558	165.261605445692	529.630446719581	1091.52785766807	1853.42880625992	3626.18490124405	5506.5076591845	0.904545213722468	0.877835238262834	0.940896321704106	1.10408512599568	0.833488406967482	1.08893442720926	1.07698848802928	0.947192635585822	0.613636363636364	132	0.563636363636364	0.372727272727273	0.48780487804878	0.56	0.56
"69"	"CF"	"Output CF 1059 21_04_2020 21_33.txt"	27.3679641952371	152.905783551135	528.191622875549	1088.37600322527	1779.08941146593	3491.101084595	5264.46007696617	0.804701732544867	1.03562540559934	0.997279766002911	0.830314704094293	0.732577744469719	0.901058758856801	0.804064486666289	0.929805850365076	0.448	125	0.618181818181818	0.445454545454545	0.612244897959184	0.696969696969697	0.696969696969697
